index,Company,TypeName,Inches,Resolution_Width,Resolution_Heigth,Touch_Screen,Cpu_Brand,Cpu_Name,Cpu_Speed,Ram,Memory_Type,Primary_Storage,Secondary_Storage,Gpu_Brand,OpSys,Weigth(kg),Price
413,Acer,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i7",2.5GHz,8,SDD,256,0,Intel,windows,1.6,42038.5
414,Asus,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.27,49443.8
415,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,4,SDD,256,0,AMD,linux,2.3,31909.4
416,Dell,Notebook,13.3,1366,768,No,Intel,"Core i3",2GHz,4,SDD,128,0,Intel,windows,1.65,36709.9
417,HP,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.5GHz,8,SDD,256,0,Intel,windows,1.43,79920.0
418,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Intel,windows,2.14,28768.5
419,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",1.8GHz,8,SDD,256,0,AMD,windows,1.75,64755.4
420,Lenovo,"2 in 1 Convertible",15.6,3840,2160,Yes,Intel,"Core i7",2.8GHz,16,SDD,512,0,Nvidia,windows,2,101178.7
421,Chuwi,Notebook,12.3,2736,1824,No,Intel,"Celeron Quad",1.1GHz,6,"Flash Storage",64,0,Intel,windows,1.4,23922.7
422,HP,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.9GHz,8,SDD,256,0,Intel,windows,2.31,76030.6
423,Asus,Notebook,35.6,1920,1080,No,Intel,"Core i3",2.4GHz,8,HDD,1024,0,Nvidia,linux,2.3,31808.2
424,Dell,Gaming,27.3,2560,1440,No,Intel,"Core i7",2.9GHz,16,Hybrid,256,1024,Nvidia,windows,4.42,149130.7
425,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.62,61751.5
426,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",1.8GHz,8,Hybrid,256,2048,AMD,windows,2.02,60867.1
427,Dell,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.8GHz,8,SDD,256,0,Intel,linux,1.6,58554.7
428,HP,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,12,Hybrid,256,1024,Nvidia,windows,3.35,106506.7
429,Mediacom,"2 in 1 Convertible",11.6,1920,1080,Yes,Intel,"Celeron Dual",1.1GHz,4,SDD,32,0,Intel,windows,1.16,15930.7
430,Samsung,Netbook,11.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,"Flash Storage",16,0,Intel,other,1.15,14332.3
431,Lenovo,Notebook,13.3,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.4,53812.8
432,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i3",2.7GHz,4,SDD,128,0,Intel,windows,1.7,31914.7
433,Lenovo,Workstation,15.6,3840,2160,No,Intel,"Core i7",2.8GHz,16,SDD,512,0,Nvidia,windows,2.3,130269.6
434,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.9GHz,16,SDD,512,0,Nvidia,windows,2.5,130482.7
435,Asus,Gaming,17.3,1920,1080,No,AMD,"Ryzen 1600",3.2GHz,8,Hybrid,256,1024,AMD,windows,3.2,90309.6
436,HP,Notebook,15.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,HDD,500,0,Intel,windows,2.1,18488.2
437,Google,Ultrabook,12.3,2400,1600,Yes,Intel,"Core i7",1.3GHz,16,SDD,512,0,Intel,other,1.1,117162.7
438,Lenovo,Ultrabook,24.0,2560,1440,No,Intel,"Core i7",2.7GHz,24,SDD,512,0,Intel,windows,1.32,126913.0
439,Asus,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,4,SDD,256,0,Intel,linux,2,29783.5
440,Lenovo,Notebook,17.3,1600,900,No,AMD,"A6-Series 9220",2.5GHz,8,HDD,1024,0,AMD,windows,2.8,27652.3
441,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",1.6GHz,4,SDD,256,0,AMD,windows,2.2,39906.7
442,Lenovo,Ultrabook,12.5,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.36,76137.1
443,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Pentium Quad",1.1GHz,4,SDD,128,0,Intel,windows,2.2,18594.7
444,HP,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.2,58554.7
445,Dell,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.8GHz,8,SDD,256,0,Nvidia,windows,1.64,62817.1
446,Acer,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,linux,2.4,23539.1
447,Dell,Workstation,15.6,1920,1080,No,Intel,"Xeon E3-1505M",3GHz,8,HDD,64,1024,Nvidia,windows,2.23,106187.0
448,MSI,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Nvidia,windows,2.2,54758.0
449,Microsoft,Ultrabook,13.5,2256,1504,Yes,Intel,"Core i7",2.5GHz,16,SDD,512,0,Intel,windows,1.25,137941.9
450,HP,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,8,SDD,128,0,Intel,windows,1.91,31381.9
451,Dell,Workstation,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,16,SDD,256,0,Nvidia,windows,2.17,105228.0
452,HP,Workstation,15.6,1920,1080,No,Intel,"Core i7",2.9GHz,8,SDD,512,0,Intel,windows,2.31,81731.5
453,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.65,71661.6
454,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",1.8GHz,8,Hybrid,128,1024,AMD,windows,2.36,52161.1
455,Dell,"2 in 1 Convertible",11.6,1366,768,Yes,Intel,"Pentium Quad",1.6GHz,4,HDD,500,0,Intel,windows,1.47,25521.1
456,Dell,Notebook,17.3,1920,1080,No,Intel,"Core i7",2.7GHz,8,HDD,1024,0,Nvidia,windows,4.42,109010.9
457,Microsoft,Ultrabook,13.5,2256,1504,Yes,Intel,"Core M",2.2GHz,4,SDD,128,0,Intel,windows,1.252,52693.9
458,Microsoft,Ultrabook,33.5,2256,1504,Yes,Intel,"Core i7",2.5GHz,8,SDD,256,0,Intel,windows,1.25,95850.7
459,HP,Notebook,17.3,1600,900,No,Intel,"Core i3",2GHz,8,SDD,256,0,Intel,windows,2.5,34093.9
460,Acer,Notebook,15.6,1920,1080,No,Intel,"Core i3",2GHz,4,HDD,1024,0,Nvidia,windows,2.23,28984.3
461,Acer,Netbook,11.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,SDD,128,0,Intel,windows,1.4,23176.8
462,Asus,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Intel,windows,2.37,39906.7
463,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,512,0,AMD,N/A,1.5,42570.7
464,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.9GHz,8,SDD,256,0,Nvidia,windows,2.67,111355.2
465,Asus,Notebook,15.6,1366,768,No,Intel,"Pentium Quad",1.1GHz,4,HDD,500,0,Intel,windows,2,16197.1
466,Acer,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,HDD,500,0,Nvidia,windows,2.2,24988.3
467,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",1.6GHz,8,HDD,2048,0,AMD,windows,2.02,40439.5
468,HP,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,12,HDD,1024,0,Nvidia,windows,3.78,90522.7
469,Lenovo,Ultrabook,14.0,2560,1440,No,Intel,"Core i7",2.6GHz,12,SDD,256,0,Intel,windows,1.4,98994.2
470,HP,"2 in 1 Convertible",13.3,3840,2160,Yes,Intel,"Core i7",1.8GHz,8,SDD,512,0,Intel,windows,1.29,106506.7
471,HP,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,500,0,AMD,windows,1.9,61485.1
472,Google,Ultrabook,12.3,2400,1600,Yes,Intel,"Core i5",1.2GHz,8,SDD,128,0,Intel,other,1.1,67932.0
473,Dell,Ultrabook,13.3,1920,1080,Yes,Intel,"Core i5",1.6GHz,8,SDD,256,0,Intel,windows,1.42,98133.8
474,Asus,Notebook,15.6,3840,2160,No,Intel,"Core i7",2.6GHz,12,Hybrid,128,1024,Intel,windows,2.06,69210.7
475,Dell,Notebook,14.0,1366,768,No,Intel,"Core i3",2.3GHz,8,SDD,128,0,Intel,windows,1.79,39427.2
477,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,180,0,Intel,windows,1.7,72673.9
479,Toshiba,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.05,89084.2
480,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",1.8GHz,8,SDD,512,0,Nvidia,windows,2.16,67239.4
481,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2.4GHz,4,HDD,1024,0,Intel,windows,2.18,31254.0
482,HP,Notebook,13.3,1920,1080,No,Intel,"Core i5",1.6GHz,4,SDD,128,0,Intel,windows,1.49,38681.3
483,Chuwi,Notebook,15.6,1920,1080,No,Intel,"Atom x5-Z8350",1.44GHz,4,"Flash Storage",64,0,Intel,windows,1.89,13261.4
484,Lenovo,Notebook,15.6,1366,768,No,Intel,"Core i3",2.0GHz,4,SDD,128,0,Intel,windows,2.3,30103.2
485,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",1.6GHz,8,SDD,256,0,Intel,windows,1.75,55890.7
486,Dell,Workstation,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,16,SDD,512,0,Nvidia,windows,2.17,124568.6
487,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,SDD,512,0,Nvidia,windows,2.06,101178.7
488,Lenovo,Ultrabook,12.5,1920,1080,No,Intel,"Core i7",2.7GHz,16,SDD,512,0,Intel,windows,1.36,95797.4
489,Asus,Ultrabook,12.5,1920,1080,No,Intel,"Core i7",2.7GHz,16,SDD,512,0,Intel,windows,0.91,103896.0
490,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Nvidia,windows,2.3,53918.8
491,Toshiba,Ultrabook,13.3,1920,1080,Yes,Intel,"Core i7",2.7GHz,32,SDD,512,0,Intel,windows,1.05,149130.7
492,Asus,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,1.99,71928.0
493,Acer,Notebook,15.6,1366,768,No,AMD,"A10-Series 9620P",2.5GHz,8,HDD,1024,0,AMD,windows,2.2,30849.1
494,Asus,Gaming,17.3,1920,1080,Yes,Intel,"Core i7",2.6GHz,24,Hybrid,256,1024,Nvidia,windows,4.33,67612.3
495,Lenovo,Ultrabook,12.5,1366,768,No,Intel,"Core i5",2.3GHz,8,SDD,180,0,Intel,windows,1.3,58554.7
496,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i7",1.8GHz,8,SDD,256,0,Intel,windows,2.17,47893.4
497,HP,Notebook,14.0,1920,1080,No,Intel,"Core i7",2.8GHz,8,SDD,1024,0,Intel,windows,1.48,93186.7
498,Lenovo,Notebook,13.3,1920,1080,No,Intel,"Core i3",2.4GHz,8,SDD,256,0,Intel,windows,1.4,50562.7
499,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,2.3,48538.1
500,Asus,Netbook,11.6,1366,768,No,Intel,"Celeron Dual",1.1GHz,4,"Flash Storage",64,0,Intel,windows,1.2,18115.2
501,HP,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,AMD,windows,1.91,32979.8
502,Lenovo,"2 in 1 Convertible",13.9,1920,1080,Yes,Intel,"Core i5",1.6GHz,8,SDD,256,0,Intel,windows,1.4,85194.7
503,Lenovo,Notebook,14.0,1366,768,No,Intel,"Celeron Dual",1.1GHz,4,HDD,500,0,Intel,windows,2.1,15930.7
504,Lenovo,Netbook,11.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,SDD,16,0,Intel,other,1.25,14119.2
505,Lenovo,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.44,50562.7
506,Asus,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,Hybrid,256,1024,Intel,windows,2,65214.7
507,Acer,Notebook,15.6,1920,1080,No,Intel,"Core i5",1.6GHz,4,HDD,1024,0,Nvidia,windows,2.2,32660.6
508,HP,Ultrabook,13.3,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,512,0,Intel,windows,1.34,70489.4
509,Lenovo,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,256,1024,Nvidia,N/A,2.4,61218.7
510,Dell,Ultrabook,13.3,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,128,0,Intel,windows,1.29,47898.7
511,Acer,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,4,HDD,500,0,Nvidia,windows,2.2,34045.9
512,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Intel,windows,2.18,44542.1
513,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",1.8GHz,16,Hybrid,256,2048,AMD,windows,2.2,64961.1
514,Xiaomi,Notebook,15.6,1920,1080,No,Intel,"Core i7",1.8GHz,16,SDD,256,0,Nvidia,N/A,1.95,74589.3
515,Asus,Netbook,11.6,1366,768,No,Intel,"Celeron Dual",1.1GHz,2,"Flash Storage",32,0,Intel,windows,1.1,13053.6
516,HP,Notebook,15.6,1366,768,Yes,Intel,"Core i5",1.6GHz,4,HDD,1024,0,Intel,windows,2.04,27783.9
517,Asus,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,24,SDD,512,0,Nvidia,windows,2.24,158135.0
518,HP,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Nvidia,windows,2.04,47365.9
519,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,3,80133.1
520,Lenovo,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,256,1024,Nvidia,windows,3.2,74538.7
521,HP,Ultrabook,13.3,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.32,74538.7
522,Dell,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.6GHz,8,SDD,256,0,Intel,windows,1.64,68184.0
523,HP,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,SDD,128,0,Intel,windows,1.63,36709.9
524,Dell,Notebook,17.3,1920,1080,No,Intel,"Core i5",1.6GHz,8,Hybrid,128,1024,AMD,linux,2.8,47365.9
525,Lenovo,Notebook,24.0,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,2.02,71395.2
526,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,4,HDD,1024,0,Nvidia,windows,2.2,42570.7
527,Lenovo,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,8,HDD,2048,0,Nvidia,N/A,2.2,24455.5
528,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,AMD,windows,2.3,31168.8
529,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.8GHz,8,SDD,256,0,Intel,windows,1.9,73366.6
530,Dell,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,128,1024,Nvidia,windows,4.42,160520.4
531,Toshiba,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,500,0,Intel,windows,2.0,45820.8
532,Asus,Notebook,15.6,3840,2160,No,Intel,"Core i7",2.7GHz,8,Hybrid,256,1024,Nvidia,windows,2,69210.7
533,Mediacom,Notebook,13.3,1920,1080,No,Intel,"Celeron Quad",1.1GHz,4,SDD,32,0,Intel,windows,1.2,19660.3
534,Asus,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,Hybrid,128,1024,Nvidia,windows,2.3,87858.7
535,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,SDD,256,0,Nvidia,windows,1.93,72940.3
536,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",1.6GHz,8,SDD,256,0,AMD,windows,2.2,42486.0
537,HP,Notebook,15.6,1920,1080,No,Intel,"Pentium Quad",1.6GHz,4,SDD,256,0,Intel,windows,1.86,21258.2
538,HP,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,12,HDD,1024,0,Nvidia,windows,2.62,95850.7
539,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Nvidia,windows,1.87,45767.5
540,Dell,Ultrabook,13.3,3200,1800,Yes,Intel,"Core i7",1.8GHz,8,SDD,256,0,Intel,windows,1.2,74538.7
541,Dell,Notebook,14.0,1920,1080,No,Intel,"Core i3",2GHz,4,SDD,128,0,Intel,windows,1.6,39207.2
542,HP,Ultrabook,13.3,3200,1800,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.34,61005.6
543,Acer,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Nvidia,linux,2.4,42517.4
544,Asus,Notebook,15.6,1366,768,No,AMD,"E-Series 7110",1.8GHz,4,HDD,500,0,AMD,windows,2,18594.7
545,HP,Notebook,15.6,1920,1080,No,Intel,"Core i3",2.4GHz,4,SDD,128,0,Intel,windows,2.1,37589.0
546,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,1.87,41824.8
547,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.3GHz,4,HDD,1024,0,Intel,N/A,2.15,24634.0
548,HP,Notebook,15.6,1920,1080,No,Intel,"Core i3",2GHz,4,HDD,500,0,Intel,windows,1.86,21152.2
549,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,512,0,Intel,windows,1.99,92121.1
550,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i3",2GHz,4,SDD,128,0,Intel,windows,2.2,26586.7
551,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.9,59513.2
552,Dell,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,4.42,143802.7
553,HP,Notebook,17.3,1600,900,No,Intel,"Core i3",2GHz,8,HDD,1024,0,Intel,windows,2.65,28992.3
554,HP,Notebook,17.3,1920,1080,No,Intel,"Core i7",2.7GHz,8,HDD,1024,0,Nvidia,windows,2.63,68198.4
555,Asus,Notebook,15.6,1366,768,No,Intel,"Celeron Dual",1.1GHz,4,HDD,500,0,Intel,linux,2,11934.7
556,Mediacom,Notebook,13.3,1920,1080,No,Intel,"Atom x5-Z8350",1.44GHz,4,"Flash Storage",32,0,Intel,windows,1.35,13586.4
557,Lenovo,Notebook,17.3,1600,900,No,Intel,"Core i7",2.7GHz,6,Hybrid,128,1024,Nvidia,windows,2.8,50562.7
558,HP,Notebook,15.6,1920,1080,No,AMD,"A10-Series A10-9620P",2.5GHz,6,SDD,128,0,AMD,windows,1.91,30311.0
559,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,HDD,1024,0,AMD,windows,2.18,32921.7
560,Acer,"2 in 1 Convertible",11.6,1920,1080,Yes,Intel,"Celeron Dual",2.0GHz,4,"Flash Storage",32,0,Intel,windows,1.25,18594.7
561,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i3",2.7GHz,4,SDD,128,0,Intel,windows,2.05,33566.4
562,HP,Ultrabook,13.3,3200,1800,Yes,Intel,"Core M",1.2GHz,16,SDD,512,0,Intel,windows,1.16,104695.2
563,Lenovo,Notebook,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,8,SDD,256,0,Nvidia,windows,3.4,159786.7
564,Asus,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,Hybrid,128,1024,Nvidia,windows,2.5,44701.9
565,Dell,Ultrabook,13.3,3840,2160,Yes,Intel,"Core i5",1.6GHz,8,SDD,128,0,Intel,windows,1.21,85194.7
566,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.6GHz,4,HDD,500,0,Intel,windows,1.93,51095.5
568,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Pentium Quad",1.1GHz,4,HDD,500,0,Intel,windows,2.2,18328.3
569,Lenovo,Notebook,14.0,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,2.02,52747.2
570,HP,Workstation,17.3,1600,900,No,Intel,"Core i5",2.8GHz,8,HDD,500,0,Nvidia,windows,3.14,99153.5
571,HP,Notebook,14.0,1366,768,No,Intel,"Pentium Quad",1.6GHz,8,HDD,2048,0,Intel,windows,1.94,20725.9
572,HP,Notebook,15.6,1920,1080,No,AMD,"A9-Series A9-9420",3GHz,6,SDD,256,0,AMD,windows,1.95,34578.7
573,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,2.3,44222.4
574,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",1.6GHz,4,HDD,500,0,Intel,windows,2.05,36496.8
575,Mediacom,Notebook,14.0,1920,1080,No,Intel,"Atom x5-Z8350",1.44GHz,4,SDD,32,0,Intel,windows,1.4,13266.7
576,Toshiba,Ultrabook,14.0,1920,1080,Yes,Intel,"Core i7",2.7GHz,16,SDD,512,0,Intel,windows,1.24,99367.2
577,Lenovo,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.7GHz,32,Hybrid,256,1024,Nvidia,windows,4.6,141884.6
578,MSI,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.9GHz,16,Hybrid,512,1024,Nvidia,windows,4.14,145401.1
579,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,AMD,linux,2.2,39907.3
580,Mediacom,Notebook,14.0,1920,1080,No,Intel,"Celeron Quad",1.1GHz,4,SDD,32,0,Intel,windows,1.45,20725.9
581,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.6GHz,8,HDD,500,0,Intel,windows,1.9,53733.9
582,HP,Notebook,13.3,1920,1080,No,Intel,"Core i3",2.4GHz,4,SDD,128,0,Intel,windows,1.49,38308.3
583,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,SDD,256,0,Nvidia,windows,1.93,81912.1
584,Dell,Netbook,11.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,"Flash Storage",16,0,Intel,other,1.26,15717.6
585,MSI,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.7GHz,16,Hybrid,128,1024,Nvidia,windows,4.5,125154.7
586,HP,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,3.78,79813.4
587,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.6GHz,12,SDD,256,0,Intel,windows,8.4,89137.4
588,Lenovo,Notebook,15.6,1366,768,Yes,Intel,"Core i7",1.8GHz,12,HDD,1024,0,Intel,windows,2.2,32447.5
589,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,Hybrid,128,1024,Nvidia,windows,2.73,94305.6
590,Asus,"2 in 1 Convertible",15.6,1366,768,Yes,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Intel,windows,2.2,39373.9
591,Lenovo,Notebook,15.6,1920,1080,No,AMD,"A12-Series 9720P",3.6GHz,12,SDD,512,0,AMD,windows,2.2,50562.7
592,Dell,"2 in 1 Convertible",31.6,1366,768,Yes,Intel,"Core M",1.0GHz,4,SDD,128,0,Intel,windows,1.39,32127.8
593,Samsung,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,128,1024,Nvidia,windows,2.5,90522.7
594,Lenovo,Notebook,17.3,1920,1080,No,Intel,"Core i3",2GHz,4,HDD,500,0,Intel,N/A,2.8,28185.1
595,Lenovo,Notebook,15.6,1366,768,No,Intel,"Core i3",2.3GHz,8,HDD,1024,0,Intel,windows,2.29,24455.5
596,Lenovo,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i7",2.7GHz,8,SDD,512,0,Intel,windows,1.37,107892.0
597,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.7,78534.7
598,Dell,"2 in 1 Convertible",12.5,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.34,88977.6
599,Dell,Workstation,15.6,1920,1080,Yes,Intel,"Core i7",2.8GHz,8,SDD,256,0,Nvidia,windows,2.06,93932.6
600,HP,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.84,64948.3
601,HP,Notebook,15.6,1366,768,No,Intel,"Core i3",2.4GHz,4,HDD,500,0,Intel,windows,2.1,35616.6
602,Acer,Notebook,14.0,1920,1080,No,Intel,"Celeron Quad",1.1GHz,4,"Flash Storage",32,0,Intel,windows,1.6,17529.1
603,MSI,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.7GHz,16,Hybrid,128,1024,Nvidia,windows,4.14,117162.7
604,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2GHz,4,HDD,1024,0,AMD,linux,2.18,24775.2
605,MSI,Gaming,15.6,3840,2160,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,2048,Nvidia,windows,1.8,122490.7
606,Toshiba,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.5GHz,8,SDD,256,0,Intel,windows,2.2,74538.7
607,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,6,HDD,1024,0,Intel,windows,2.4,30049.9
608,Lenovo,"2 in 1 Convertible",15.6,1920,1080,Yes,Intel,"Core i7",2.8GHz,8,SDD,256,0,Intel,windows,2,69210.7
609,Acer,Notebook,14.0,1366,768,No,Intel,"Pentium Quad",1.6GHz,4,"Flash Storage",128,0,Intel,windows,1.6,18594.7
610,Lenovo,Notebook,15.6,3840,2160,No,Intel,"Xeon E3-1535M",3.1GHz,32,SDD,1024,0,Nvidia,windows,2.5,261018.7
611,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.6GHz,16,HDD,1024,0,Nvidia,windows,2.59,46833.7
612,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2.0GHz,4,HDD,1024,0,Intel,linux,2.18,23651.0
613,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2.0GHz,4,HDD,1024,0,Intel,linux,2.25,19127.5
614,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.6GHz,4,HDD,500,0,Intel,linux,1.93,46300.3
615,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,3,62231.0
